timestamp,symbol,side,lots,entry,sl,tp,score,confluence,rr_estimate,weighted_vote,tracker_vote,retcode
2025-12-09T05:15:33.774704+00:00,ADAUSD,SHORT,0.8,0.4254405,0.43044642857142856,0.41290478571428574,5.6,3,2.5041736227045064,5.6,-0.005097555756170377,10009
2025-12-09T05:31:14.630683+00:00,BTCUSD,SHORT,0.01,89969.57,90923.01821428572,88380.48964285715,5.1,2,1.6666666666666616,5.1,-0.6364229292005793,10009
2025-12-09T11:56:36.646266+00:00,GER40,LONG,0.1,24067.226000000002,23997.519285714287,24146.743857142857,6.699999999999999,5,1.1407488928100242,6.699999999999999,0.3630823162871846,10009
2025-12-09T11:57:49.033140+00:00,USDJPY,LONG,0.91,155.90801999999996,155.58546428571427,156.1589128571428,9.2,4,0.7778279721332726,9.2,0.5405575856496565,10009
2025-12-09T11:57:58.861914+00:00,XAUUSD,LONG,0.02,4190.270549999999,4161.945,4203.74555,6.699999999999999,4,0.47571891807928074,6.699999999999999,0.3905418008898019,10009
2025-12-09T11:58:08.533879+00:00,CL-OIL,LONG,0.08,58.8033,58.3033,59.3033,8.2,5,1.0,8.2,0.14659418927465698,10009
2025-12-09T11:58:18.200144+00:00,AUDUSD,LONG,1.12,0.66381,0.6623817857142857,0.6661903571428571,5.699999999999999,5,1.6666666666666667,5.699999999999999,0.28213889069081843,10009
2025-12-09T12:00:35.175934+00:00,DJ30,LONG,0.01,47836.58,47776.805,47936.205,3.0,3,1.666666666666626,3.0,0.19230769230769232,10009
2025-12-09T12:00:45.911213+00:00,GER40,LONG,0.1,24067.226000000002,24000.41214285714,24141.92242857143,5.1,2,1.117978092653928,5.1,0.38747041218438993,10009
2025-12-09T12:01:13.637932+00:00,CL-OIL,LONG,0.08,59.11,58.61,59.61,9.6,4,1.0,9.6,0.30967848400911824,10009
2025-12-09T12:02:31.866701+00:00,XAUUSD,LONG,0.09,4203.95,4196.199285714285,4214.284285714286,9.1,3,1.3333333333332942,9.1,0.8101532551122856,10009
2025-12-09T12:02:52.927487+00:00,AUDUSD,LONG,1.1500000000000001,0.66377,0.6623835714285714,0.6656185714285714,7.1,4,1.3333333333333333,7.1,0.32690326129628505,10009
2025-12-09T12:03:04.141492+00:00,USDJPY,LONG,1.27,156.225,156.0020357142857,156.52228571428572,9.6,3,1.333333333333376,9.6,0.5333768886076812,10009
2025-12-09T12:03:33.908791+00:00,GER40,LONG,0.1,24067.226000000002,23999.340714285714,24143.708142857144,5.1,2,1.126638004869493,5.1,0.3917450783264589,10009
2025-12-09T12:04:44.413272+00:00,EURUSD,SHORT,1.25,1.16403,1.1652749999999998,1.1619549999999998,6.6,2,1.6666666666667855,6.6,-0.6227589232775265,10009
2025-12-09T12:05:05.159581+00:00,CL-OIL,LONG,0.08,59.04690000000001,58.54690000000001,59.54690000000001,8.6,4,1.0,8.6,0.16941081967358265,10009
2025-12-09T12:05:15.661399+00:00,AUDUSD,LONG,1.1400000000000001,0.66373,0.662337142857143,0.6648085714285715,7.1,4,0.7743589743590467,7.1,0.32124549438043987,10009
2025-12-09T12:05:36.838016+00:00,DJ30,LONG,0.01,47839.58,47778.787142857145,47940.90142857143,3.0,3,1.6666666666666667,3.0,0.23948299315160912,10009
2025-12-09T12:06:19.640135+00:00,USDJPY,LONG,1.01,156.12158,155.83379428571428,156.60122285714286,8.6,2,1.6666666666666667,8.6,0.5359689827002119,10009
2025-12-09T12:07:19.065839+00:00,GER40,LONG,0.1,24067.226000000002,23999.340714285714,24143.708142857144,5.1,3,1.126638004869493,5.1,0.30943542391331497,10009
2025-12-09T12:08:11.910669+00:00,AUDUSD,LONG,1.1400000000000001,0.66371,0.6623107142857143,0.6660421428571429,6.1,4,1.6666666666666932,6.1,0.26885679654639,10009
2025-12-09T12:08:42.170434+00:00,CL-OIL,LONG,0.08,59.09,58.59,59.59,5.6,4,1.0,5.6,0.2741125760279946,10009
2025-12-09T12:09:04.036742+00:00,DJ30,LONG,0.01,47843.58,47782.64785714286,47945.133571428574,5.0,3,1.6666666666667065,5.0,0.3922869648015605,10009
2025-12-09T12:10:28.140701+00:00,AUDUSD,LONG,1.1300000000000001,0.66365,0.6622475,0.6659875,6.1,4,1.6666666666666932,6.1,0.19010333769003696,10009
2025-12-09T12:10:50.399527+00:00,USDJPY,LONG,1.0,156.12158,155.83197285714286,156.60425857142857,8.6,2,1.666666666666732,8.6,0.5488463369913767,10009
2025-12-09T12:11:11.554776+00:00,GER40,LONG,0.1,24067.226000000002,23999.340714285714,24143.708142857144,5.1,2,1.126638004869493,5.1,0.401017776668164,10009
2025-12-09T12:12:34.999466+00:00,DJ30,SHORT,0.04,47825.58,47838.60857142857,47802.78,4.5,2,1.7500000000002793,4.5,-0.13092345417853268,10009
2025-12-09T12:12:45.943730+00:00,CL-OIL,LONG,0.08,59.14,58.64,59.64,9.6,5,1.0,9.6,0.3285986598425674,10009
2025-12-09T12:13:04.930868+00:00,AUDUSD,LONG,0.13,0.6532595000000001,0.6395857142857143,0.657366642857143,4.699999999999999,4,0.3003661855583927,4.699999999999999,0.16123272412416853,10009
2025-12-09T12:13:44.641339+00:00,USDJPY,LONG,0.99,156.12158,155.82918714285714,156.60890142857141,9.2,3,1.6666666666666343,9.2,0.5625443723613932,10009
2025-12-09T12:14:39.097388+00:00,GER40,LONG,0.1,24067.226000000002,23998.697857142855,24144.779571428575,10.7,5,1.131703971465267,10.7,0.5993271726206245,10009
2025-12-09T12:15:29.747070+00:00,AUDUSD,LONG,1.1300000000000001,0.66354,0.66213,0.66589,4.699999999999999,5,1.6666666666666141,4.699999999999999,0.08819542021041847,10009
2025-12-09T12:16:05.369297+00:00,DJ30,SHORT,0.04,47825.08,47837.794285714284,47809.18714285715,5.5,4,1.250000000000143,5.5,-0.13425697330713723,10009
2025-12-09T12:16:24.161533+00:00,CL-OIL,LONG,0.08,59.04690000000001,58.54690000000001,59.54690000000001,9.2,5,1.0,9.2,0.21996566129815892,10009
2025-12-09T12:17:38.111040+00:00,USDJPY,LONG,0.99,156.27,155.9769642857143,156.75839285714287,12.2,5,1.666666666666699,12.2,0.6045761710379344,10009
2025-12-09T12:17:57.389331+00:00,AUDUSD,LONG,1.12,0.66362,0.6622089285714285,0.6659717857142857,4.699999999999999,5,1.6666666666666667,4.699999999999999,0.10248118470459672,10009
2025-12-09T12:18:07.187258+00:00,GER40,LONG,0.1,24067.226000000002,24002.426428571427,24138.56528571429,8.7,4,1.100922184229556,8.7,0.5470957062806193,10009
2025-12-09T12:19:21.598072+00:00,DJ30,SHORT,0.01,47841.8735,47877.93714285715,47827.94492857143,4.1,4,0.3862219766246617,4.1,-0.00056464409902541,10009
2025-12-09T12:19:31.446501+00:00,CL-OIL,LONG,0.07,59.04690000000001,58.54690000000001,59.54690000000001,8.2,5,1.0,8.2,0.18340124893141768,10009
2025-12-09T12:20:50.623845+00:00,AUDUSD,LONG,0.13,0.6532595000000001,0.6395857142857143,0.657366642857143,4.699999999999999,4,0.3003661855583927,4.699999999999999,0.1613411304080686,10009
2025-12-09T12:21:09.855716+00:00,USDJPY,LONG,0.96,156.274,155.9809642857143,156.76239285714286,12.2,5,1.666666666666699,12.2,0.6176083997415432,10009
2025-12-09T12:21:19.564409+00:00,GER40,LONG,0.1,24067.226000000002,24001.462142857144,24140.17242857143,5.699999999999999,4,1.1092176119318404,5.699999999999999,0.27000055755239594,10009
2025-12-09T12:21:38.112767+00:00,DJ30,SHORT,0.06,47829.58,47838.355,47817.88,6.1,6,1.3333333333336097,6.1,0.0858565297023919,10009
2025-12-09T12:21:47.709179+00:00,CL-OIL,SHORT,0.07,59.08,59.58,58.58,8.5,6,1.0,8.5,-0.12826131509522512,10009
2025-12-09T12:23:57.215713+00:00,USDJPY,LONG,0.9400000000000001,156.25,155.9569642857143,156.73839285714286,13.7,6,1.666666666666699,13.7,0.7115738613406377,10009
2025-12-09T12:24:07.073479+00:00,DJ30,SHORT,0.06,47827.08,47835.726428571434,47815.55142857143,7.1,5,1.3333333333327724,7.1,-0.1377414643495679,10009
2025-12-09T12:24:16.922285+00:00,CL-OIL,LONG,0.07,59.055,58.555,59.555,5.199999999999999,6,1.0,5.199999999999999,0.12046449812770768,10009
2025-12-09T12:24:45.053020+00:00,AUDUSD,LONG,1.07,0.66354,0.6621192857142857,0.6659078571428572,4.699999999999999,5,1.6666666666666146,4.699999999999999,0.09160638834180479,10009
2025-12-09T12:25:05.988758+00:00,GER40,LONG,0.1,24067.226000000002,24001.462142857144,24140.17242857143,10.7,4,1.1092176119318404,10.7,0.6670519864708676,10009
2025-12-09T12:26:31.464859+00:00,CL-OIL,LONG,0.07,58.8033,58.3033,59.3033,4.2,5,1.0,4.2,0.0862743096571565,10009
2025-12-09T12:26:41.305562+00:00,DJ30,SHORT,0.08,47827.58,47834.59785714286,47818.22285714286,6.1,6,1.3333333333340245,6.1,-0.0325674649593554,10009
2025-12-09T12:27:55.032971+00:00,USDJPY,LONG,0.96,156.261,155.9679642857143,156.74939285714285,13.7,6,1.666666666666699,13.7,0.7078797184105374,10009
2025-12-09T12:28:23.007988+00:00,GER40,LONG,0.1,24067.226000000002,24001.24785714286,24140.529571428575,13.7,5,1.1110281110410969,13.7,0.7956298966553333,10009
2025-12-09T12:29:48.659582+00:00,DJ30,SHORT,0.07,47826.28,47834.49428571429,47811.905,4.5,3,1.7499999999991143,4.5,-0.10535005012876776,10009
2025-12-09T12:31:43.506715+00:00,USDJPY,LONG,0.97,156.269,155.9759642857143,156.75739285714286,14.7,6,1.666666666666699,14.7,0.7238837578539937,10009
2025-12-09T13:31:22.767138+00:00,XAGUSD,LONG,0.03,58.529,58.17264285714286,59.00414285714286,9.7,6,1.3333333333333333,9.7,0.6858695249693099,10009
2025-12-09T13:33:39.378977+00:00,XAGUSD,LONG,0.05,58.557,58.32214285714286,58.87014285714286,9.7,6,1.3333333333333233,9.7,0.5080030149930499,10009
2025-12-09T13:34:14.615221+00:00,NAS100,SHORT,0.02,25659.254999999997,25687.55785714286,25643.80857142857,10.1,4,0.5457550979203181,10.1,-0.5020013617951292,10009
2025-12-09T13:36:19.229136+00:00,XAGUSD,LONG,0.01,58.157625,57.341142857142856,58.54905357142857,9.7,4,0.4794086127331931,9.7,0.6265995389377407,10009
2025-12-09T13:38:19.799809+00:00,NAS100,SHORT,0.02,25659.254999999997,25688.79,25641.754999999997,10.1,4,0.5925173522938185,10.1,-0.5023161218935702,10009
2025-12-09T13:39:53.014939+00:00,XAGUSD,LONG,0.02,58.617,58.13999999999999,59.412,8.7,5,1.6666666666666567,8.7,0.5718245380148204,10009
2025-12-09T13:42:18.951038+00:00,NAS100,SHORT,0.06,25631.79,25642.79892857143,25617.11142857143,11.1,5,1.3333333333335535,11.1,-0.5155401388268701,10009
2025-12-09T13:43:43.074902+00:00,XAGUSD,LONG,0.01,58.157625,57.33932142857143,58.55208928571429,9.7,5,0.482051282051281,9.7,0.6217307223542065,10009
2025-12-09T13:46:00.362143+00:00,NAS100,SHORT,0.05,25634.29,25646.504285714287,25618.004285714287,11.1,5,1.333333333333234,11.1,-0.5426627892072937,10009
2025-12-09T13:46:29.423589+00:00,XAGUSD,LONG,0.01,58.157625,57.34842857142857,58.53691071428572,8.7,4,0.4687189672293921,8.7,0.6324814329795704,10009
2025-12-09T13:48:28.563382+00:00,NAS100,SHORT,0.06,25632.54,25643.17392857143,25618.36142857143,11.1,5,1.3333333333335613,11.1,-0.5591705589647589,10009
2025-12-09T13:49:59.802462+00:00,XAGUSD,LONG,0.11,58.734,58.64078571428572,58.858285714285714,9.7,5,1.3333333333333588,9.7,0.6499232015347233,10009
2025-12-09T13:52:27.204806+00:00,NAS100,SHORT,0.02,25659.254999999997,25687.531071428573,25643.85321428571,10.1,4,0.5446932666438628,10.1,-0.5493819174632688,10009
2025-12-09T13:54:25.769744+00:00,XAGUSD,LONG,0.12,58.805,58.721428571428575,58.91642857142857,7.199999999999999,5,1.3333333333333617,7.199999999999999,0.33845467934041884,10009
2025-12-09T13:55:40.642794+00:00,NAS100,SHORT,0.02,25659.254999999997,25688.54892857143,25642.156785714284,10.1,4,0.5836777489240157,10.1,-0.5505543612604611,10009
2025-12-09T13:57:31.756228+00:00,XAGUSD,LONG,0.01,58.157625,57.33439285714286,58.56030357142858,10.2,5,0.48914340252923144,10.2,0.3723310717516216,10009
2025-12-09T13:59:58.529158+00:00,NAS100,SHORT,0.05,25620.79,25632.897142857142,25599.6025,8.5,3,1.7500000000002254,8.5,-0.5223140531436903,10009
2025-12-09T14:00:21.326798+00:00,XAGUSD,LONG,0.13,58.84,58.76542857142858,58.93942857142857,8.2,6,1.333333333333365,8.2,0.36113200985506844,10009
2025-12-09T14:04:43.782396+00:00,NAS100,SHORT,0.06,25620.54,25630.536428571428,25607.21142857143,9.5,4,1.3333333333334547,9.5,-0.5488234566954423,10009
2025-12-09T14:08:41.202311+00:00,NAS100,SHORT,0.08,25616.79,25624.83,25604.73,8.5,3,1.5,8.5,-0.528407215328237,10009
2025-12-09T15:02:33.501480+00:00,BTCUSD,LONG,0.01,91076.31,90781.94428571429,91591.45,11.1,3,1.7500000000000124,11.1,0.8893264844593246,10009
2025-12-09T15:08:50.174324+00:00,ETHUSD,LONG,0.01,3137.01,3097.9628571428575,3185.8189285714284,8.3,4,1.2499999999999942,8.3,0.8799999999999999,10009
2025-12-09T15:08:58.365227+00:00,LTCUSD,LONG,0.23,83.73,82.54571428571428,85.21035714285715,8.1,4,1.249999999999994,8.1,0.8508542247598831,10009
2025-12-09T15:41:28.211880+00:00,ADAUSD,LONG,0.8,0.424325,0.4152071428571429,0.4336464285714286,11.2,4,1.0223266745005921,11.2,0.13620223315137078,10009
2025-12-09T15:51:16.153939+00:00,EURUSD,SHORT,2.14,1.16261,1.163636857142857,1.1610697142857143,3.05,2,1.5,3.05,-0.17119965900124992,10009
2025-12-09T15:52:04.460725+00:00,XAUUSD,LONG,0.1,4202.09,4191.294285714285,4215.584642857143,10.1,4,1.2499999999999367,10.1,0.6645825066958779,10009
2025-12-09T16:06:55.349584+00:00,XAUUSD,LONG,0.06,4203.13005,4185.675,4210.355049999999,14.7,5,0.4139203267821995,14.7,0.8828098548629302,10009
2025-12-09T16:16:36.513230+00:00,BTCUSD,LONG,0.01,90873.11585,89747.93642857143,91271.0051357143,15.7,4,0.35362296726784725,15.7,0.8932084948386413,10009
2025-12-09T16:16:53.242681+00:00,SOLUSD,LONG,0.29,133.5173,130.5939285714286,134.7940857142857,9.2,3,0.4367511092867287,9.2,0.48235294117647065,10009
2025-12-09T16:17:49.414996+00:00,EURUSD,SHORT,2.17,1.16361,1.1646505714285715,1.162049142857143,3.6499999999999995,3,1.4999999999998932,3.6499999999999995,-0.4072293084067555,10009
2025-12-09T16:21:21.188916+00:00,XAUUSD,LONG,0.27,4214.43,4210.588928571429,4219.551428571429,15.7,6,1.3333333333334911,15.7,0.8825975151055474,10009
2025-12-09T16:25:25.868145+00:00,XAUUSD,LONG,0.29,4213.99,4210.363214285714,4218.825714285714,15.7,6,1.3333333333332498,15.7,0.8871429070620768,10009
2025-12-09T16:32:24.782929+00:00,ADAUSD,LONG,0.66,0.4722,0.46090714285714285,0.49102142857142855,12.2,5,1.6666666666666619,12.2,0.3659290335558558,10009
2025-12-09T16:33:46.594560+00:00,SOLUSD,LONG,0.3,133.5173,130.7257142857143,134.57444285714286,11.7,3,0.37868901955365775,11.7,0.6644628099173554,10009
2025-12-09T16:49:18.998169+00:00,BTCUSD,LONG,0.01,90873.11585,89772.82464285714,91229.52477857143,15.7,4,0.3239223636958084,15.7,0.8945208236491438,10009
2025-12-09T16:49:29.026659+00:00,SOLUSD,LONG,0.31,133.5173,130.715,134.59230000000002,11.7,3,0.3836134603718432,11.7,0.6653441646988273,10009
