timestamp,symbol,side,lots,entry,sl,tp,score,confluence,rr_estimate,weighted_vote,tracker_vote,retcode
2026-03-24T06:01:15.280564+00:00,BNBUSD,SHORT,1.0,636.2838,641.1973714285715,628.0945142857144,4.05,3,1.6666666666666512,4.05,-0.46676881590489644,10009
2026-03-24T06:15:04.240371+00:00,SP500,SHORT,1.0,6610.3649000000005,6650.466614285715,6547.7059714285715,4.1,4,1.5625000000000029,4.1,-0.2871234616614058,10009
2026-03-24T07:01:54.257591+00:00,USDJPY,SHORT,1.0,158.607,158.765607,158.41692857142857,7.5,3,1.1983798229046732,7.5,-0.876978533660507,10009
2026-03-24T07:02:06.550838+00:00,BTCUSD,LONG,0.1,70492.92,70245.27857142857,70988.20285714287,4.21,4,2.0000000000000586,4.21,0.677944481814934,10009
2026-03-24T07:04:05.183335+00:00,SOLUSD,LONG,5.0,90.37,89.42178571428572,91.36642857142859,4.1,4,1.050847457627128,4.1,0.57288572580652,10009
2026-03-24T07:49:46.144046+00:00,XAUUSD,LONG,0.06,4361.79045,4261.8853071428575,4500.547592857143,5.1,3,1.3888888888888873,5.1,0.6064085033200709,10009
2026-03-24T08:13:46.121295+00:00,XAUUSD,LONG,0.15,4419.29,4397.984428571429,4448.881071428571,4.1,3,1.3888888888888937,4.1,0.40732670025013057,10009
2026-03-24T12:15:04.343616+00:00,SP500,SHORT,1.0,6573.12,6585.833571428571,6547.692857142857,5.5,3,2.0,5.5,-0.4477159586974564,10009
2026-03-24T12:22:01.501236+00:00,SOLUSD,LONG,5.0,91.44,90.37821428571428,93.20964285714285,4.1,3,1.6666666666666576,4.1,0.19999999999999998,10009
2026-03-24T12:33:32.419161+00:00,NAS100,SHORT,1.0,24130.76,24187.40107142857,24017.477857142854,6.5,3,2.0000000000000644,6.5,-0.8581225411558925,10009
2026-03-24T12:45:53.409967+00:00,USDJPY,LONG,1.0,158.67258999999999,158.522319,159.04826749999992,8.1,4,2.5,8.1,0.6802266204979325,10009
2026-03-24T13:31:04.282779+00:00,SP500,SHORT,1.0,6569.085999999999,6586.32975,6525.9766249999975,5.1,3,2.500000000000026,5.1,-0.617925042628637,10009
2026-03-24T13:45:32.271071+00:00,NAS100,SHORT,1.0,24014.01,24085.184999999998,23871.66,6.5,3,2.0,6.5,-0.8679039946467515,10009
2026-03-24T13:49:15.126347+00:00,BNBUSD,SHORT,1.0,631.66,634.6278571428571,625.7242857142857,4.359999999999999,4,2.0,4.359999999999999,-0.7117291113249556,10009
2026-03-24T14:02:05.757714+00:00,SOLUSD,LONG,5.0,91.3537,90.1869142857143,93.29834285714286,4.1,3,1.6666666666666707,4.1,0.2777777777777778,10009
