timestamp,symbol,side,lots,entry,sl,tp,score,confluence,rr_estimate,weighted_vote,tracker_vote,retcode
2025-12-18T13:55:18.974822+00:00,BTCUSD,LONG,0.18,87469.57915,87215.21022142857,87893.52736428572,11.7,4,1.6666666666666285,11.7,0.8677092033601287,10009
2025-12-18T13:59:07.307972+00:00,UK100,SHORT,1.9100000000000001,9775.03,9805.630000000001,9724.03,7.5,5,1.6666666666666468,7.5,-0.3980736192291057,10009
2025-12-18T13:59:25.117019+00:00,SOLUSD,LONG,3.2,126.15,124.59535714285715,128.74107142857144,8.2,5,1.666666666666679,8.2,0.3966230535053971,10009
2025-12-18T14:03:05.155998+00:00,ADAUSD,LONG,0.6900000000000001,0.3638245,0.35821021428571426,0.3731816428571429,6.199999999999999,4,1.6666666666666667,6.199999999999999,0.067229861464086,10009
2025-12-18T14:52:22.433503+00:00,XAGUSD,LONG,0.01,65.127,64.35557142857142,66.41271428571427,5.1,4,1.6666666666666543,5.1,0.1323492742551368,10009
2025-12-18T14:54:05.029867+00:00,SP500,LONG,4.92,6743.59165,6731.780221428571,6763.277364285715,6.1,4,1.6666666666665897,6.1,0.4739781425678277,10009
2025-12-18T15:00:49.915289+00:00,SP500,LONG,4.73,6743.59165,6731.298078571429,6764.080935714286,8.1,4,1.6666666666666914,8.1,0.5271073504613847,10009
2025-12-18T15:23:55.302638+00:00,SP500,LONG,2.86,6794.81,6773.833571428571,6829.770714285715,8.1,5,1.6666666666666523,8.1,0.5003384289097021,10009
2025-12-18T15:31:05.091309+00:00,XAGUSD,SHORT,0.01,65.483,66.21639285714286,64.26067857142857,8.1,6,1.6666666666666667,8.1,-0.2826606349739496,10009
2025-12-18T16:54:11.364215+00:00,UK100,LONG,1.7,9857.53,9820.324642857144,9919.53892857143,17.700000000000003,6,1.6666666666666992,17.700000000000003,0.7396677482069456,10009
2025-12-18T17:01:44.921537+00:00,XAGUSD,LONG,0.01,65.854,65.09992857142858,67.11078571428571,5.699999999999999,5,1.6666666666666792,5.699999999999999,0.4655565448294698,10009
2025-12-18T17:04:17.017274+00:00,UK100,LONG,1.78,9856.03,9820.806785714287,9914.735357142858,13.7,6,1.6666666666666838,13.7,0.6174611356675053,10009
2025-12-18T17:14:05.276563+00:00,XAGUSD,LONG,0.01,65.80389000000001,64.94064000000002,67.24264000000001,5.1,4,1.6666666666666776,5.1,0.14049414204149782,10009
2025-12-18T17:14:23.388630+00:00,SP500,SHORT,2.35,6777.56,6803.3150000000005,6734.635,5.5,4,1.6666666666666667,5.5,-0.3530522488960696,10009
2025-12-18T17:23:37.497676+00:00,UK100,LONG,1.54,9824.03,9784.896071428571,9889.253214285714,8.7,6,1.6666666666666201,8.7,0.4222644382298211,10009
2025-12-18T17:29:05.190103+00:00,UK100,LONG,1.54,9824.53,9785.396071428571,9889.753214285714,8.7,6,1.6666666666666201,8.7,0.4392357254321939,10009
2025-12-18T17:29:38.173054+00:00,ADAUSD,SHORT,0.53,0.3517,0.36025,0.33744999999999997,11.6,4,1.666666666666671,11.6,-0.6354624250149682,10009
2025-12-18T17:34:11.362546+00:00,XAGUSD,SHORT,0.01,54.97747,55.84072,53.53872,5.5,5,1.6666666666666639,5.5,-0.08539563095949272,10009
2025-12-18T17:34:52.003053+00:00,XAUUSD,LONG,0.03,4336.41,4313.055,4383.119999999999,5.1,4,2.0,5.1,0.6093942954583293,10009
2025-12-18T17:40:57.747981+00:00,XAUUSD,LONG,0.03,4340.77,4317.415000000001,4379.695,9.1,5,1.6666666666666667,9.1,0.7354091246849861,10009
2025-12-18T17:41:07.260013+00:00,UK100,LONG,1.54,9837.03,9797.896071428571,9902.253214285714,15.7,6,1.6666666666666201,15.7,0.7976327477119782,10009
2025-12-18T17:41:35.674897+00:00,ETHUSD,SHORT,0.63,2840.77,2898.238214285714,2725.8335714285713,5.6,4,2.000000000000008,5.6,-0.660220997706166,10009
2025-12-18T17:46:47.504354+00:00,SP500,LONG,4.08,6743.59165,6729.020221428572,6767.877364285715,5.699999999999999,4,1.6666666666667083,5.699999999999999,0.5097857880843042,10009
2025-12-18T17:48:45.086000+00:00,SOLUSD,SHORT,2.0100000000000002,122.61,125.31321428571428,118.10464285714286,11.1,6,1.6666666666666667,11.1,-0.5559195560104827,10009
2025-12-18T19:41:21.809072+00:00,ADAUSD,SHORT,0.52,0.352009,0.36081785714285713,0.33633042857142853,12.6,5,1.7798644221725002,12.6,-0.39692301600811986,10009
2025-12-18T20:02:55.887858+00:00,USDJPY,SHORT,0.2,155.610645,155.72175000000001,155.14957357142856,8.1,5,4.149871100053156,8.1,-0.5243212237037624,10009
2025-12-18T20:04:19.937072+00:00,ETHUSD,SHORT,0.47000000000000003,2807.97,2884.5,2654.91,6.949999999999999,4,1.999999999999994,6.949999999999999,-0.744170604590211,10009
