timestamp,symbol,side,lots,entry,sl,tp,score,confluence,rr_estimate,weighted_vote,tracker_vote,retcode
2025-12-29T06:01:28.975464+00:00,SP500,SHORT,90.29,6930.5,6939.989642857143,6914.683928571429,9.5,6,1.6666666666666667,9.5,-0.3528950250861679,10009
2025-12-29T06:07:00.514003+00:00,SP500,SHORT,90.26,6836.2878,6845.777442857143,6820.471728571429,9.5,5,1.6666666666666667,9.5,-0.3871181400734334,10009
2025-12-29T06:11:25.342338+00:00,SOLUSD,LONG,40.72,128.4711,126.5961,131.5961,7.699999999999999,5,1.6666666666666667,7.699999999999999,0.3679118111812439,10009
2025-12-29T06:16:56.066954+00:00,SOLUSD,LONG,40.26,127.72,125.82357142857143,130.88071428571428,10.7,6,1.6666666666666616,10.7,0.4335183073908735,10009
2025-12-29T11:36:57.260001+00:00,SP500,SHORT,91.15,6922.13,6931.3721428571425,6906.726428571428,9.1,5,1.666666666666798,9.1,-0.3537874544468847,10009
2025-12-29T12:04:18.642528+00:00,SP500,SHORT,90.86,6921.922500000001,6931.1785714285725,6906.495714285715,10.1,5,1.6666666666666012,10.1,-0.5263889473037862,10009
2025-12-29T12:07:53.532276+00:00,NAS100,SHORT,16.45,25579.55,25632.023214285713,25492.09464285714,8.1,5,1.666666666666713,8.1,-0.2540880609801635,10009
2025-12-29T12:10:04.241022+00:00,SP500,SHORT,89.36,6923.13,6932.546785714286,6907.435357142857,11.1,6,1.6666666666666667,11.1,-0.4638319005739923,10009
2025-12-29T12:13:03.254180+00:00,XAUUSD,SHORT,0.27,4452.75,4490.689285714286,4389.517857142857,7.5,6,1.6666666666666747,7.5,-0.22103464312160143,10009
2025-12-29T12:13:14.689912+00:00,NAS100,SHORT,16.44,25579.8,25632.273214285713,25492.34464285714,8.1,5,1.666666666666713,8.1,-0.2668157130054214,10009
2025-12-29T12:19:51.738066+00:00,SP500,SHORT,89.19,6923.0,6932.416785714286,6907.305357142857,14.1,6,1.6666666666666667,14.1,-0.5852557900599726,10009
2025-12-29T12:25:35.569764+00:00,SP500,SHORT,88.79,6923.62,6933.0367857142855,6907.925357142857,9.1,6,1.6666666666666667,9.1,-0.3775498487615583,10009
2025-12-29T12:29:50.926525+00:00,SOLUSD,SHORT,33.49,123.46,125.75392857142856,119.63678571428571,11.1,6,1.6666666666666707,11.1,-0.6109974464304578,10009
2025-12-29T12:33:54.281843+00:00,AUDUSD,LONG,1.69,0.66845,0.6671953571428572,0.6705410714285714,8.6,5,1.6666666666667256,8.6,0.002419653468053827,10009
2025-12-29T12:34:41.310328+00:00,NAS100,SHORT,16.38,25582.55,25635.34464285714,25494.558928571427,9.1,5,1.6666666666667356,9.1,-0.35676700198774375,10009
2025-12-29T12:35:44.938575+00:00,SOLUSD,SHORT,33.67,123.61,125.90392857142857,119.78678571428571,8.1,5,1.6666666666666707,8.1,-0.43333333333333335,10009
