timestamp,symbol,side,lots,entry,sl,tp,score,confluence,rr_estimate,weighted_vote,tracker_vote,retcode
2026-03-18T06:00:53.541802+00:00,SOLUSD,SHORT,5.0,94.29135,95.41956428571429,92.41099285714284,4.1,5,1.6666666666666625,4.1,-0.2552114615092447,10009
2026-03-18T11:37:38.123602+00:00,SP500,SHORT,1.0,6699.918,6708.3849,6677.0269285714285,4.0,3,2.703595345235003,4.0,-0.4302255281916951,10009
2026-03-18T11:38:19.916634+00:00,XAUUSD,SHORT,0.15,4988.8514,5020.631685714286,4944.712114285713,8.1,3,1.3888888888888968,8.1,-0.8471466752332175,10009
2026-03-18T11:50:19.970344+00:00,XAUUSD,SHORT,0.15,4988.8514,5022.726114285714,4941.803185714285,9.1,3,1.3888888888888815,9.1,-0.8640425556695585,10009
2026-03-18T11:53:38.064357+00:00,SP500,SHORT,1.0,6755.63925,6764.3576,6733.843375,4.5,3,2.499999999999948,4.5,-0.5317612560640643,10009
2026-03-18T12:00:05.979217+00:00,NAS100,SHORT,1.0,24971.50625,25006.331349999997,24884.4435,4.5,3,2.5000000000000524,4.5,-0.5677157260220846,10009
2026-03-18T12:02:20.019663+00:00,XAUUSD,SHORT,0.15,4988.8514,5022.917685714286,4941.537114285713,9.1,3,1.3888888888888993,9.1,-0.8652782104690177,10009
2026-03-18T12:04:26.837783+00:00,USDJPY,LONG,1.0,159.019,158.859981,159.28857142857146,4.5,3,1.695215216870008,4.5,0.599655997788748,10009
2026-03-18T12:09:55.567349+00:00,BNBUSD,SHORT,1.0,670.5291500000001,672.4317599999999,665.7726250000004,4.83,3,2.5,4.83,-0.5784119173864395,10009
2026-03-18T12:18:46.349352+00:00,SOLUSD,SHORT,5.0,93.73995,94.94423571428571,91.73280714285714,7.699999999999999,4,1.6666666666666587,7.699999999999999,-0.6771392300059317,10009
2026-03-18T12:34:05.869215+00:00,NAS100,SHORT,1.0,24971.50625,25006.331349999997,24884.4435,6.1,3,2.5000000000000524,6.1,-0.8175641922439671,10009
2026-03-18T12:46:05.796293+00:00,NAS100,SHORT,1.0,24971.50625,25006.331349999997,24884.4435,6.1,3,2.5000000000000524,6.1,-0.82042502416118,10009
2026-03-18T12:46:42.098669+00:00,LTCUSD,SHORT,5.0,57.2381,57.923814285714286,55.63810000000001,7.07,3,2.3333333333333335,7.07,-0.7206606853126951,10009
