timestamp,symbol,side,lots,entry,sl,tp,score,confluence,rr_estimate,weighted_vote,tracker_vote,retcode
2026-03-23T06:06:36.298169+00:00,SP500,SHORT,1.0,6624.509,6670.362714285714,6552.862571428571,9.1,4,1.5625000000000235,9.1,-0.8645280454873837,10009
2026-03-23T06:33:42.009495+00:00,BTCUSD,SHORT,0.1,69885.4314,70702.59497142857,68523.49211428572,4.01,5,1.6666666666666725,4.01,-0.5003468618678888,10009
2026-03-23T06:35:47.198427+00:00,SOLUSD,SHORT,5.0,86.18,87.4175,84.1175,4.1,4,1.6666666666666705,4.1,-0.45620147931373894,10009
2026-03-23T11:11:25.805219+00:00,AUDUSD,LONG,0.41000000000000003,0.7079650500000001,0.6982675700000001,0.7176625300000001,4.0,3,1.0,4.0,0.4038306902503774,10009
2026-03-23T11:23:25.786315+00:00,AUDUSD,SHORT,1.0,0.7079650500000001,0.7116980500000001,0.7021418357142858,7.1,3,1.5599288201752821,7.1,-0.8273192088997459,10009
2026-03-23T11:34:45.842652+00:00,SP500,LONG,1.0,6469.897,6439.10445,6546.878375,6.1,3,2.5,6.1,0.8209069053763298,10009
2026-03-23T12:03:41.451425+00:00,SOLUSD,LONG,5.0,85.8224,83.95811428571429,88.92954285714285,6.699999999999999,5,1.6666666666666616,6.699999999999999,0.7939623474717885,10009
2026-03-23T12:09:25.087063+00:00,USDJPY,SHORT,1.0,159.40366,159.783624,158.45375,6.1,3,2.4999999999999627,6.1,-0.801611792863829,10009
2026-03-23T12:22:36.243530+00:00,SP500,LONG,1.0,6625.15,6568.786857142857,6703.432142857142,5.1,3,1.3888888888888888,5.1,0.5980891478347072,10009
2026-03-23T12:25:04.114729+00:00,NAS100,LONG,1.0,24312.4,24128.22142857143,24568.203571428574,5.1,3,1.3888888888888866,5.1,0.5964272403557925,10009
2026-03-23T13:39:25.743616+00:00,USDJPY,SHORT,1.0,159.19639,159.783624,157.72830500000003,4.1,3,2.499999999999976,4.1,-0.5468899833497596,10009
2026-03-23T13:49:26.616895+00:00,USDJPY,SHORT,1.0,159.19639,159.783624,157.72830500000003,4.6,4,2.499999999999976,4.6,-0.32703530323444363,10009
2026-03-23T14:21:40.149768+00:00,LTCUSD,SHORT,5.0,53.4791,54.62532,51.4391,3.88,4,1.7797630472335153,3.88,-0.3188648179903754,10009
2026-03-23T15:13:42.327520+00:00,SOLUSD,LONG,5.0,86.39805,84.3773357142857,89.76590714285715,4.1,3,1.6666666666666643,4.1,0.4596878435753833,10009
2026-03-23T15:57:26.492053+00:00,XAUUSD,SHORT,0.07,4662.43115,4739.454720000001,4469.872224999999,7.1,3,2.5000000000000058,7.1,-0.832500428824542,10009
